source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
MANF,HMMR,MANF+ctrl,0.9283658247869158,0.015642166,No,178,11485,K562
MANF,ILF2,MANF+ctrl,0.7371465581936698,0.04320638,No,178,11485,K562
MCM5,CREBL2,MCM5+ctrl,0.0270810879404192,0.59278023,Yes,60,11485,K562
MCM5,NIPAL3,MCM5+ctrl,0.0043624030124761,0.7128768,Yes,60,11485,K562
MCM5,SERTAD1,MCM5+ctrl,0.0403840221701298,0.54923165,Yes,60,11485,K562
MCM5,KCTD17,MCM5+ctrl,0.3595427585292277,0.16009712,No,60,11485,K562
MCM5,SSR2,MCM5+ctrl,0.7178095993535065,0.049757093,No,60,11485,K562
MCM5,ZNF322,MCM5+ctrl,0.2874925035460087,0.06599212,No,60,11485,K562
HMGN2,HPS3,HMGN2+ctrl,0.0473508939269927,0.7274972,Yes,47,11485,K562
HMGN2,HMOX1,HMGN2+ctrl,0.0441651613029918,0.6391088,Yes,47,11485,K562
HMGN2,RBMS3,HMGN2+ctrl,0.047695127625482,0.6488992,Yes,47,11485,K562
HMGN2,AGAP3,HMGN2+ctrl,0.641845522397487,0.10917449,No,47,11485,K562
HMGN2,TUBA1C,HMGN2+ctrl,0.9802798923119418,0.027115226,No,47,11485,K562
HMGN2,C16orf72,HMGN2+ctrl,0.5806433346801567,0.41744733,No,47,11485,K562
ARPC2,KCNQ1OT1,ARPC2+ctrl,0.0106410723603667,0.6486323,Yes,140,11485,K562
ARPC2,ITGA11,ARPC2+ctrl,0.000973027204193,1.0276802,Yes,140,11485,K562
ARPC2,SELENOM,ARPC2+ctrl,0.0005067971776523,0.68575525,Yes,140,11485,K562
ARPC2,PPIB,ARPC2+ctrl,5.860080225885368e-05,0.117185414,No,140,11485,K562
ARPC2,PATJ,ARPC2+ctrl,0.9148324541254466,0.1329906,No,140,11485,K562
ARPC2,MOB1A,ARPC2+ctrl,0.8867712429993884,-0.016511202,No,140,11485,K562
METTL16,ITPRID2,METTL16+ctrl,0.0018462752307877,0.522388,Yes,42,11485,K562
METTL16,RUFY3,METTL16+ctrl,0.0205005801967494,0.66094315,Yes,42,11485,K562
METTL16,NT5C,METTL16+ctrl,0.0045494006989626,0.60073763,Yes,42,11485,K562
METTL16,FBXW2,METTL16+ctrl,0.7387617523757015,0.15285563,No,42,11485,K562
METTL16,NAV1,METTL16+ctrl,0.2315855745559882,0.13642725,No,42,11485,K562
METTL16,AC100810.1,METTL16+ctrl,0.5090627855572358,0.20333493,No,42,11485,K562
RPS4X,ANKS3,RPS4X+ctrl,0.0130739724474304,1.7529378,Yes,24,11485,K562
RPS4X,CCDC80,RPS4X+ctrl,2.2741169045702323e-11,1.2221394,Yes,24,11485,K562
RPS4X,PAPPA,RPS4X+ctrl,6.440529859413716e-08,1.3756664,Yes,24,11485,K562
RPS4X,SLC35D2,RPS4X+ctrl,0.3409858030791531,0.58013093,No,24,11485,K562
RPS4X,EIF3G,RPS4X+ctrl,0.0007080912889233,0.41865337,No,24,11485,K562
RPS4X,MOB4,RPS4X+ctrl,0.1049756418538303,0.4558819,No,24,11485,K562
PRIM1,PROCR,PRIM1+ctrl,0.0378522689265587,0.662629,Yes,43,11485,K562
PRIM1,ELL2,PRIM1+ctrl,0.0034434962166857,0.54664135,Yes,43,11485,K562
PRIM1,ZBTB43,PRIM1+ctrl,0.049906916237761,0.97413564,Yes,43,11485,K562
PRIM1,UROS,PRIM1+ctrl,0.4190019629381366,0.17801273,No,43,11485,K562
PRIM1,SUMF1,PRIM1+ctrl,0.9563407140782648,-0.16535592,No,43,11485,K562
PRIM1,RGP1,PRIM1+ctrl,0.3244465013773936,0.27600956,No,43,11485,K562
CRCP,PHGDH,CRCP+ctrl,4.579598788295632e-07,0.70339346,Yes,91,11485,K562
CRCP,SNHG15,CRCP+ctrl,0.0339801012312423,0.6001519,Yes,91,11485,K562
CRCP,GATA6,CRCP+ctrl,0.0397809826205946,0.6169393,Yes,91,11485,K562
CRCP,KLHL23,CRCP+ctrl,0.7667389969127466,-0.14524674,No,91,11485,K562
CRCP,TBC1D23,CRCP+ctrl,0.6247866845414247,-0.08727455,No,91,11485,K562
CRCP,CSNK1G1,CRCP+ctrl,0.5133022205325755,0.28140187,No,91,11485,K562
ATP6V1H,CA9,ATP6V1H+ctrl,0.0298863020824895,0.8619945,Yes,79,11485,K562
ATP6V1H,RFTN1,ATP6V1H+ctrl,0.0434914136476715,0.85998666,Yes,79,11485,K562
ATP6V1H,LDLR,ATP6V1H+ctrl,3.162905701491331e-09,2.7737255,Yes,79,11485,K562
ATP6V1H,GBA,ATP6V1H+ctrl,0.6403427487386681,-0.11763716,No,79,11485,K562
ATP6V1H,BRMS1,ATP6V1H+ctrl,0.7858228599477037,-0.07210553,No,79,11485,K562
ATP6V1H,TTBK2,ATP6V1H+ctrl,0.3383647915172081,0.8669019,No,79,11485,K562
HSPA8,EPS15L1,HSPA8+ctrl,0.0209591183547655,0.6258285,Yes,148,11485,K562
HSPA8,ITGA11,HSPA8+ctrl,0.0072883407781699,0.7080078,Yes,148,11485,K562
HSPA8,HSPA1B,HSPA8+ctrl,0.0053753769830489,0.9814848,Yes,148,11485,K562
HSPA8,SARS2,HSPA8+ctrl,0.4739284901510397,0.27269816,No,148,11485,K562
HSPA8,GLG1,HSPA8+ctrl,0.190622614174472,0.1342907,No,148,11485,K562
HSPA8,RBM19,HSPA8+ctrl,0.4729328405161112,0.1654861,No,148,11485,K562
RPL15,GPC1,RPL15+ctrl,0.0038781152190374,1.1891423,Yes,36,11485,K562
RPL15,ECH1,RPL15+ctrl,0.0482774091330484,0.66699594,Yes,36,11485,K562
RPL15,PAM,RPL15+ctrl,0.0207727691198759,0.54109854,Yes,36,11485,K562
RPL15,JMY,RPL15+ctrl,0.3672970764771491,1.332294,No,36,11485,K562
RPL15,PAM16,RPL15+ctrl,0.8077209176493731,-0.098359466,No,36,11485,K562
RPL15,ZDHHC4,RPL15+ctrl,0.6840751014390097,0.405226,No,36,11485,K562
EIF4G2,RAP2A,EIF4G2+ctrl,0.0264513703447994,0.6010914,Yes,177,11485,K562
EIF4G2,HSF2BP,EIF4G2+ctrl,0.0041784693388267,1.0532267,Yes,177,11485,K562
EIF4G2,PLEKHA3,EIF4G2+ctrl,4.872594737807704e-07,0.5376642,Yes,177,11485,K562
EIF4G2,MED30,EIF4G2+ctrl,0.9163435865424172,-0.25299978,No,177,11485,K562
EIF4G2,PUS3,EIF4G2+ctrl,0.6316313535588837,-0.24423075,No,177,11485,K562
EIF4G2,TAMM41,EIF4G2+ctrl,0.944586951699528,-0.1745801,No,177,11485,K562
PSMB1,PITHD1,PSMB1+ctrl,0.0026643055736734,0.74716544,Yes,33,11485,K562
PSMB1,FNBP1L,PSMB1+ctrl,0.0407779136999172,0.8434912,Yes,33,11485,K562
PSMB1,ITM2B,PSMB1+ctrl,5.141411015340643e-10,0.5964173,Yes,33,11485,K562
PSMB1,PGAP1,PSMB1+ctrl,0.0918268626028347,1.5131328,No,33,11485,K562
PSMB1,RSBN1L,PSMB1+ctrl,0.3913093645522711,0.38885617,No,33,11485,K562
PSMB1,FRMD6,PSMB1+ctrl,0.952403387998949,0.083547235,No,33,11485,K562
PYROXD1,ITGA11,PYROXD1+ctrl,0.0391779464768855,0.8321508,Yes,136,11485,K562
PYROXD1,NNMT,PYROXD1+ctrl,0.0007594994914386,1.182625,Yes,136,11485,K562
PYROXD1,DDIT3,PYROXD1+ctrl,0.0063890456624192,1.4404535,Yes,136,11485,K562
PYROXD1,ATP11B,PYROXD1+ctrl,0.7846578513139226,0.120661974,No,136,11485,K562
PYROXD1,RSBN1,PYROXD1+ctrl,0.3275153860578019,0.4307096,No,136,11485,K562
PYROXD1,F2R,PYROXD1+ctrl,0.2025149506533422,0.29827714,No,136,11485,K562
MYSM1,FASN,MYSM1+ctrl,0.0456196370264188,0.5433326,Yes,108,11485,K562
MYSM1,BAG4,MYSM1+ctrl,0.039882420088637,0.7122166,Yes,108,11485,K562
MYSM1,LIG1,MYSM1+ctrl,0.0411907703156967,0.5619365,Yes,108,11485,K562
MYSM1,MAX,MYSM1+ctrl,0.5799433480181132,0.16145551,No,108,11485,K562
MYSM1,CTNND1,MYSM1+ctrl,0.7137342510097138,0.060611486,No,108,11485,K562
MYSM1,DDOST,MYSM1+ctrl,0.2538070346167285,0.13285181,No,108,11485,K562
RSL24D1,RPGRIP1L,RSL24D1+ctrl,0.0370127685170579,0.99465024,Yes,14,11485,K562
RSL24D1,CCDC80,RSL24D1+ctrl,7.805099999928165e-07,0.98168844,Yes,14,11485,K562
RSL24D1,PAPPA,RSL24D1+ctrl,0.0005526003998042,1.2702515,Yes,14,11485,K562
RSL24D1,SCARB1,RSL24D1+ctrl,0.3692782326723304,0.81914735,No,14,11485,K562
RSL24D1,UBN2,RSL24D1+ctrl,0.9645952729306352,-0.58944225,No,14,11485,K562
RSL24D1,PSMB1,RSL24D1+ctrl,0.8150297560454243,-0.019996583,No,14,11485,K562
SMG6,TSC2,SMG6+ctrl,0.0388973551585475,0.5597079,Yes,138,11485,K562
SMG6,ENPP1,SMG6+ctrl,0.0054437427600882,0.8670504,Yes,138,11485,K562
SMG6,MTFR1,SMG6+ctrl,0.0290290688945591,0.5344658,Yes,138,11485,K562
SMG6,RNF130,SMG6+ctrl,0.2545315526004347,0.18001652,No,138,11485,K562
SMG6,APTX,SMG6+ctrl,0.1571451912791645,0.19282174,No,138,11485,K562
SMG6,POLR3C,SMG6+ctrl,0.7155232371496154,0.13298011,No,138,11485,K562
GTPBP4,HEXA,GTPBP4+ctrl,0.0292851888106456,0.58711123,Yes,56,11485,K562
GTPBP4,ZNF561-AS1,GTPBP4+ctrl,0.0264506529901228,1.0712216,Yes,56,11485,K562
GTPBP4,PLD3,GTPBP4+ctrl,0.0160881137877789,0.67844486,Yes,56,11485,K562
GTPBP4,ZMAT2,GTPBP4+ctrl,0.1551415952294343,0.23672199,No,56,11485,K562
GTPBP4,WRAP73,GTPBP4+ctrl,0.6124388365630351,0.31964016,No,56,11485,K562
GTPBP4,RPRD1A,GTPBP4+ctrl,0.9381482091820524,-0.01649046,No,56,11485,K562
NAA25,STYXL1,NAA25+ctrl,0.0060390681969887,0.51210535,Yes,146,11485,K562
NAA25,LBH,NAA25+ctrl,4.204831718705754e-07,0.7382897,Yes,146,11485,K562
NAA25,OPN3,NAA25+ctrl,0.0037119444305463,0.59101665,Yes,146,11485,K562
NAA25,CCDC186,NAA25+ctrl,0.1161716522653235,0.26165414,No,146,11485,K562
NAA25,SH2D4A,NAA25+ctrl,0.8886355685371068,0.0064464808,No,146,11485,K562
NAA25,SSH2,NAA25+ctrl,0.4814255691041335,0.08913803,No,146,11485,K562
ACTR8,PTRHD1,ACTR8+ctrl,0.0008020660444293,0.57600033,Yes,88,11485,K562
ACTR8,ZMAT5,ACTR8+ctrl,0.0294850146873437,0.7133479,Yes,88,11485,K562
ACTR8,MDM2,ACTR8+ctrl,0.0134104437750185,0.5563379,Yes,88,11485,K562
ACTR8,TFIP11,ACTR8+ctrl,0.5845179213992799,0.24146223,No,88,11485,K562
ACTR8,NRDC,ACTR8+ctrl,0.558423968002876,0.070161164,No,88,11485,K562
ACTR8,RNMT,ACTR8+ctrl,0.8416649537758794,-0.0734278,No,88,11485,K562
UXT,MRPL46,UXT+ctrl,0.0386101053003317,0.56640506,Yes,64,11485,K562
UXT,PPIL4,UXT+ctrl,0.0029281991241311,0.5880018,Yes,64,11485,K562
UXT,JMJD1C,UXT+ctrl,8.356585903939907e-05,0.5031588,Yes,64,11485,K562
UXT,NRAS,UXT+ctrl,0.8906439988353028,0.12407088,No,64,11485,K562
UXT,PRKX,UXT+ctrl,0.3826512238360289,0.9040208,No,64,11485,K562
UXT,SARNP,UXT+ctrl,0.1372667268190373,0.21526152,No,64,11485,K562
UTP25,CLSTN2,UTP25+ctrl,0.0085168894116529,2.342756,Yes,10,11485,K562
UTP25,SIRT2,UTP25+ctrl,0.0208690579096319,1.6964339,Yes,10,11485,K562
UTP25,SERINC3,UTP25+ctrl,0.0414716190679133,0.6794218,Yes,10,11485,K562
UTP25,BBS2,UTP25+ctrl,0.6571989119636275,0.7271497,No,10,11485,K562
UTP25,IL7R,UTP25+ctrl,0.9495637024271346,-0.6981616,No,10,11485,K562
UTP25,ARHGAP1,UTP25+ctrl,0.2221035932407161,0.811913,No,10,11485,K562
PRKCA,REV1,PRKCA+ctrl,0.0454896691851422,0.5634558,Yes,116,11485,K562
PRKCA,DOCK5,PRKCA+ctrl,0.000622272414873,0.51796955,Yes,116,11485,K562
PRKCA,AC010198.2,PRKCA+ctrl,0.0106373105231853,0.5032613,Yes,116,11485,K562
PRKCA,SLC30A7,PRKCA+ctrl,0.3379977121145039,0.30559206,No,116,11485,K562
PRKCA,GNG5,PRKCA+ctrl,0.7869401072574552,-0.039192975,No,116,11485,K562
PRKCA,SNHG3,PRKCA+ctrl,0.2860077173170618,0.093607455,No,116,11485,K562
PELP1,PLOD1,PELP1+ctrl,2.690047940440159e-06,0.8181914,Yes,72,11485,K562
PELP1,CASK,PELP1+ctrl,0.0348848898238219,0.88144255,Yes,72,11485,K562
PELP1,PSAP,PELP1+ctrl,2.0917908312337563e-26,0.54317784,Yes,72,11485,K562
PELP1,GPCPD1,PELP1+ctrl,0.6779340527687842,0.4153893,No,72,11485,K562
PELP1,ME1,PELP1+ctrl,0.8067666217096571,-0.14225388,No,72,11485,K562
PELP1,USP8,PELP1+ctrl,0.1144904997202286,0.40212417,No,72,11485,K562
DDX19B,GKAP1,DDX19B+ctrl,0.0463925227911141,0.64763594,Yes,369,11485,K562
DDX19B,CARD10,DDX19B+ctrl,0.047510565166514,0.59901714,Yes,369,11485,K562
DDX19B,SUSD5,DDX19B+ctrl,0.0424122626586884,0.53966594,Yes,369,11485,K562
DDX19B,SNX16,DDX19B+ctrl,0.3828492266369779,0.2687242,No,369,11485,K562
DDX19B,UGCG,DDX19B+ctrl,0.6661191392729299,0.028953731,No,369,11485,K562
DDX19B,PEX26,DDX19B+ctrl,0.0315626353163117,0.31768656,No,369,11485,K562
TOE1,NIPAL3,TOE1+ctrl,0.0364243325403946,0.5718216,Yes,69,11485,K562
TOE1,AP3M1,TOE1+ctrl,0.0211888896908805,0.63598096,Yes,69,11485,K562
TOE1,LCOR,TOE1+ctrl,0.0005509170096559,0.5831327,Yes,69,11485,K562
TOE1,PKD2,TOE1+ctrl,0.4355211300961312,0.1481576,No,69,11485,K562
TOE1,TTC14,TOE1+ctrl,0.4570331539866277,0.23681962,No,69,11485,K562
TOE1,DSTN,TOE1+ctrl,0.152059615776404,0.037203908,No,69,11485,K562
EWSR1,GGA2,EWSR1+ctrl,0.0265813298409578,0.5435715,Yes,116,11485,K562
EWSR1,ADAMTS1,EWSR1+ctrl,0.0026709723401587,0.6086948,Yes,116,11485,K562
EWSR1,FAM214B,EWSR1+ctrl,0.0385365973154865,0.6737752,Yes,116,11485,K562
EWSR1,RRM2,EWSR1+ctrl,0.3319499340686809,0.11751755,No,116,11485,K562
EWSR1,CREB5,EWSR1+ctrl,0.4659525748549856,0.5756111,No,116,11485,K562
EWSR1,ZNF766,EWSR1+ctrl,0.7611593232034745,0.1321919,No,116,11485,K562
ATP6V0B,IL1B,ATP6V0B+ctrl,8.367197885084253e-06,1.045311,Yes,115,11485,K562
ATP6V0B,BHLHE40,ATP6V0B+ctrl,0.0007551070193258,1.0044682,Yes,115,11485,K562
ATP6V0B,UBR1,ATP6V0B+ctrl,0.0044901041427614,0.7566998,Yes,115,11485,K562
ATP6V0B,TMEM199,ATP6V0B+ctrl,0.7282110008084945,-0.028227568,No,115,11485,K562
ATP6V0B,MAPKAPK5-AS1,ATP6V0B+ctrl,0.7473801845431993,0.14720678,No,115,11485,K562
ATP6V0B,POLR3B,ATP6V0B+ctrl,0.7896470509739072,-0.09562206,No,115,11485,K562
GAPDH,ANKRD40,GAPDH+ctrl,0.0119105500834977,0.59410334,Yes,131,11485,K562
GAPDH,MGAT5,GAPDH+ctrl,0.0230640993015565,0.5854888,Yes,131,11485,K562
GAPDH,DYRK3,GAPDH+ctrl,0.0152372382762777,0.5389519,Yes,131,11485,K562
GAPDH,MRTO4,GAPDH+ctrl,0.0297055875684985,0.189189,No,131,11485,K562
GAPDH,DDX27,GAPDH+ctrl,0.1373774140056254,0.21805501,No,131,11485,K562
GAPDH,SMIM10L1,GAPDH+ctrl,0.9261071825181094,0.018051654,No,131,11485,K562
NAA30,PYCR3,NAA30+ctrl,0.0347927385324007,0.5474787,Yes,135,11485,K562
NAA30,RAB11FIP1,NAA30+ctrl,0.0401207798113178,0.66060233,Yes,135,11485,K562
NAA30,SLC5A6,NAA30+ctrl,0.0456398829149408,0.72514844,Yes,135,11485,K562
NAA30,CDC14B,NAA30+ctrl,0.7040646143555043,0.19064951,No,135,11485,K562
NAA30,RUVBL2,NAA30+ctrl,0.360409536154443,0.1124478,No,135,11485,K562
NAA30,ZFP36L1,NAA30+ctrl,0.4858470526406551,0.073694676,No,135,11485,K562
POLR3H,PPP1R11,POLR3H+ctrl,0.0233652533528077,0.50115955,Yes,52,11485,K562
POLR3H,NREP,POLR3H+ctrl,0.0402047446807926,0.52748954,Yes,52,11485,K562
POLR3H,SURF1,POLR3H+ctrl,0.0488511813107063,0.5111784,Yes,52,11485,K562
POLR3H,TFPI,POLR3H+ctrl,0.0052297571823287,0.33524063,No,52,11485,K562
POLR3H,CCND1,POLR3H+ctrl,0.0004038853636028,0.15928686,No,52,11485,K562
POLR3H,ARV1,POLR3H+ctrl,0.9706225024625188,-0.092829466,No,52,11485,K562
INO80D,CDK17,INO80D+ctrl,0.0207965827874379,0.67889583,Yes,59,11485,K562
INO80D,SGMS2,INO80D+ctrl,0.0382285276866812,0.6794714,Yes,59,11485,K562
INO80D,WDR45,INO80D+ctrl,0.0109669194607389,0.90563357,Yes,59,11485,K562
INO80D,TIFA,INO80D+ctrl,0.815871935728888,0.17057681,No,59,11485,K562
INO80D,ASMTL,INO80D+ctrl,0.6690367785929774,0.36557746,No,59,11485,K562
INO80D,NAGK,INO80D+ctrl,0.7979625678357238,0.15043843,No,59,11485,K562
DPH6,TMEM63B,DPH6+ctrl,0.0387996019946605,0.7903948,Yes,127,11485,K562
DPH6,NOA1,DPH6+ctrl,0.0377556040233283,0.6378274,Yes,127,11485,K562
DPH6,ZNF217,DPH6+ctrl,0.0388247251563672,0.5226091,Yes,127,11485,K562
DPH6,DTNBP1,DPH6+ctrl,0.2907084097244866,0.300004,No,127,11485,K562
DPH6,ADK,DPH6+ctrl,0.6520446553250767,0.015491813,No,127,11485,K562
DPH6,PIP4P1,DPH6+ctrl,0.1480592101856139,0.4924152,No,127,11485,K562
OGFOD1,MAP1LC3B,OGFOD1+ctrl,9.290161435635008e-21,0.8926123,Yes,55,11485,K562
OGFOD1,SLC35B3,OGFOD1+ctrl,0.0228541808051461,1.316856,Yes,55,11485,K562
OGFOD1,SUCO,OGFOD1+ctrl,0.0002682868783676,0.52521414,Yes,55,11485,K562
OGFOD1,OTUD5,OGFOD1+ctrl,0.6318171277705096,0.12368798,No,55,11485,K562
OGFOD1,RRAS2,OGFOD1+ctrl,0.0022735429138362,0.48796868,No,55,11485,K562
OGFOD1,TOR4A,OGFOD1+ctrl,0.96925473740352,-0.016708136,No,55,11485,K562
RFC1,NDST1,RFC1+ctrl,0.0098290415875184,0.80570304,Yes,56,11485,K562
RFC1,CPA4,RFC1+ctrl,1.5510900919755494e-08,1.0269533,Yes,56,11485,K562
RFC1,PVR,RFC1+ctrl,0.0343259924665541,0.51650524,Yes,56,11485,K562
RFC1,KDELR1,RFC1+ctrl,0.6987989377498011,0.049711034,No,56,11485,K562
RFC1,RPS19,RFC1+ctrl,3.7491012670495815e-09,0.088844776,No,56,11485,K562
RFC1,ARHGAP22,RFC1+ctrl,0.706299587701657,0.028071225,No,56,11485,K562
MNAT1,ATXN1,MNAT1+ctrl,0.0375547797067154,0.5099139,Yes,82,11485,K562
MNAT1,HSPA4L,MNAT1+ctrl,0.0003754375928834,1.3862102,Yes,82,11485,K562
MNAT1,FILIP1L,MNAT1+ctrl,0.0120701172484242,1.2690978,Yes,82,11485,K562
MNAT1,GPR137,MNAT1+ctrl,0.7556412921051308,0.06376147,No,82,11485,K562
MNAT1,RAB5B,MNAT1+ctrl,0.2547585752481194,0.409194,No,82,11485,K562
MNAT1,NRBP2,MNAT1+ctrl,0.999960278981354,-0.012350559,No,82,11485,K562
PRPF39,RRM2B,PRPF39+ctrl,0.0488842176712604,0.6564076,Yes,185,11485,K562
PRPF39,HEIH,PRPF39+ctrl,0.0377604308982333,0.7359338,Yes,185,11485,K562
PRPF39,HCFC1R1,PRPF39+ctrl,1.1481082721842048e-14,0.60690874,Yes,185,11485,K562
PRPF39,CNOT11,PRPF39+ctrl,0.2365857307097887,0.30233645,No,185,11485,K562
PRPF39,ZFYVE28,PRPF39+ctrl,0.238784090462647,0.5441761,No,185,11485,K562
PRPF39,TPST1,PRPF39+ctrl,0.8859350911670221,-0.044342518,No,185,11485,K562
SNAPC3,SUPV3L1,SNAPC3+ctrl,0.0210740513798699,0.6857672,Yes,126,11485,K562
SNAPC3,CERT1,SNAPC3+ctrl,0.0103569684169379,0.53872025,Yes,126,11485,K562
SNAPC3,UBE2W,SNAPC3+ctrl,0.043706270667515,0.6843989,Yes,126,11485,K562
SNAPC3,SARAF,SNAPC3+ctrl,0.1002473165819639,0.12609264,No,126,11485,K562
SNAPC3,DST,SNAPC3+ctrl,0.954917483777004,-0.018261194,No,126,11485,K562
SNAPC3,ANKRD12,SNAPC3+ctrl,0.2486060446199925,0.20004809,No,126,11485,K562
KIF4A,ORC5,KIF4A+ctrl,0.0457423195824618,0.9973557,Yes,80,11485,K562
KIF4A,OGFOD3,KIF4A+ctrl,0.0295541544265836,0.60003185,Yes,80,11485,K562
KIF4A,TENT4B,KIF4A+ctrl,0.039365047793752,0.7855998,Yes,80,11485,K562
KIF4A,MTURN,KIF4A+ctrl,0.5000602927662058,0.4294932,No,80,11485,K562
KIF4A,CEP57,KIF4A+ctrl,0.9321271471674154,-0.023083925,No,80,11485,K562
KIF4A,EIF4A3,KIF4A+ctrl,0.5050284342608092,0.12816757,No,80,11485,K562
IMP4,ITGA11,IMP4+ctrl,0.0033950693446884,1.8458927,Yes,18,11485,K562
IMP4,PRKAR1A,IMP4+ctrl,0.013849627004297,0.66009617,Yes,18,11485,K562
IMP4,AC010642.2,IMP4+ctrl,0.0482415896212575,0.91691524,Yes,18,11485,K562
IMP4,ALAD,IMP4+ctrl,0.9010706419851672,-0.36260033,No,18,11485,K562
IMP4,TMED4,IMP4+ctrl,0.8097343706877409,0.049045205,No,18,11485,K562
IMP4,TXNDC15,IMP4+ctrl,0.3826220895883929,0.39364493,No,18,11485,K562
DDX20,MITD1,DDX20+ctrl,0.0300386951938171,0.9007572,Yes,44,11485,K562
DDX20,LRP10,DDX20+ctrl,1.9777516129230555e-05,0.67600614,Yes,44,11485,K562
DDX20,CHMP4B,DDX20+ctrl,0.0032719551070757,0.5367974,Yes,44,11485,K562
DDX20,ASB3,DDX20+ctrl,0.9143483267099366,-0.16525483,No,44,11485,K562
DDX20,MAPK7,DDX20+ctrl,0.6336938202374514,0.48465514,No,44,11485,K562
DDX20,POGLUT1,DDX20+ctrl,0.9500814132697846,0.015983582,No,44,11485,K562
MCRS1,PPP1R12C,MCRS1+ctrl,0.0407952002585017,1.7659842,Yes,13,11485,K562
MCRS1,CCDC90B,MCRS1+ctrl,0.0181601455451924,0.77902704,Yes,13,11485,K562
MCRS1,DYNLRB1,MCRS1+ctrl,0.0416003647318467,0.51802725,Yes,13,11485,K562
MCRS1,DDIT3,MCRS1+ctrl,0.7564012380665925,-1.0154912,No,13,11485,K562
MCRS1,ERI2,MCRS1+ctrl,0.8273022634107705,-0.481364,No,13,11485,K562
MCRS1,MRTFA,MCRS1+ctrl,0.8993757347480495,-0.26300812,No,13,11485,K562
SMG8,BCL7B,SMG8+ctrl,0.0363855899679552,0.52782595,Yes,89,11485,K562
SMG8,ITGA4,SMG8+ctrl,0.0001439300373892,0.89267683,Yes,89,11485,K562
SMG8,SAT2,SMG8+ctrl,5.097917866289993e-05,0.5829297,Yes,89,11485,K562
SMG8,PIGN,SMG8+ctrl,0.7069505138927077,0.4023893,No,89,11485,K562
SMG8,GMPPA,SMG8+ctrl,0.992669233462378,-0.08387494,No,89,11485,K562
SMG8,CDS2,SMG8+ctrl,0.6800785135102715,0.21693134,No,89,11485,K562
PCNA,CYBRD1,PCNA+ctrl,0.0274868329180544,0.56545985,Yes,56,11485,K562
PCNA,C9orf16,PCNA+ctrl,1.6640254306011666e-08,0.6198251,Yes,56,11485,K562
PCNA,CHPF,PCNA+ctrl,1.60720983231312e-05,0.6996405,Yes,56,11485,K562
PCNA,ZFP90,PCNA+ctrl,0.9347585514225776,-0.12879205,No,56,11485,K562
PCNA,MIR181A1HG,PCNA+ctrl,0.0821428840373871,0.722103,No,56,11485,K562
PCNA,ZSCAN26,PCNA+ctrl,0.6180652433585248,-1.0188284,No,56,11485,K562
POLR3B,COMMD2,POLR3B+ctrl,0.0105235391389149,0.7899997,Yes,34,11485,K562
POLR3B,MARCH6,POLR3B+ctrl,0.0300013971762388,0.70786905,Yes,34,11485,K562
POLR3B,TRIB3,POLR3B+ctrl,7.786840104473328e-05,2.8661494,Yes,34,11485,K562
POLR3B,NUDCD1,POLR3B+ctrl,0.9863602526440768,0.036751628,No,34,11485,K562
POLR3B,SRGAP2C,POLR3B+ctrl,0.8105615685200445,0.075167894,No,34,11485,K562
POLR3B,RPS7,POLR3B+ctrl,0.1681992013448888,0.019334674,No,34,11485,K562
GNL3,GRN,GNL3+ctrl,7.453338455597447e-05,0.7187003,Yes,46,11485,K562
GNL3,MEG3,GNL3+ctrl,5.1407480914024015e-06,0.5798316,Yes,46,11485,K562
GNL3,TRIAP1,GNL3+ctrl,1.472836519895834e-09,1.2128289,Yes,46,11485,K562
GNL3,CASC3,GNL3+ctrl,0.873219251513089,-0.2448299,No,46,11485,K562
GNL3,EPG5,GNL3+ctrl,0.0531378340977126,0.6765963,No,46,11485,K562
GNL3,MLH3,GNL3+ctrl,0.5008981162939445,0.115161896,No,46,11485,K562
RPP21,NIBAN1,RPP21+ctrl,0.0249690182625396,0.9264486,Yes,127,11485,K562
RPP21,SNHG32,RPP21+ctrl,1.1656385851742092e-20,0.8551169,Yes,127,11485,K562
RPP21,CCPG1,RPP21+ctrl,6.701886304794638e-08,0.5054629,Yes,127,11485,K562
RPP21,MEPCE,RPP21+ctrl,0.3829416240457611,-0.10643697,No,127,11485,K562
RPP21,SNHG9,RPP21+ctrl,0.625229139110053,0.17356658,No,127,11485,K562
RPP21,C1orf43,RPP21+ctrl,0.1272874683399225,0.07310179,No,127,11485,K562
LAMB1,IFRD1,LAMB1+ctrl,0.0361523575785636,1.4896894,Yes,14,11485,K562
LAMB1,PPP1R35,LAMB1+ctrl,0.0256817065314054,0.9704372,Yes,14,11485,K562
LAMB1,ODF2L,LAMB1+ctrl,0.0243543007633776,1.1577054,Yes,14,11485,K562
LAMB1,SRGAP2,LAMB1+ctrl,0.6129775620524563,0.20519662,No,14,11485,K562
LAMB1,FAM98A,LAMB1+ctrl,0.7368024772355607,0.08218181,No,14,11485,K562
LAMB1,NRIP1,LAMB1+ctrl,0.0831855823784399,0.552824,No,14,11485,K562
RRS1,ATP6AP1,RRS1+ctrl,0.0001606008876851,0.8744172,Yes,64,11485,K562
RRS1,GDI1,RRS1+ctrl,0.0227214329689112,0.6743696,Yes,64,11485,K562
RRS1,ZRANB1,RRS1+ctrl,0.0050505122687236,0.64097196,Yes,64,11485,K562
