source,target,condition,significance,log2fc,level,n_cells_condition,n_cells_control,cell_line
KCTD10,NQO1,KCTD10+ctrl,1.403287093056621e-11,-0.5969092,Yes,99,11485,RPE1
KCTD10,UNK,KCTD10+ctrl,0.1657210528094049,-0.77365756,No,99,11485,RPE1
KCTD10,USP12,KCTD10+ctrl,0.58594331518799,0.13828444,No,99,11485,RPE1
KCTD10,LRR1,KCTD10+ctrl,0.2699025800686223,0.16374063,No,99,11485,RPE1
CDAN1,PSMC3IP,CDAN1+ctrl,0.0214314663400498,-1.6645837,Yes,41,11485,RPE1
CDAN1,ARNTL2,CDAN1+ctrl,0.0085238791591492,-1.6374203,Yes,41,11485,RPE1
CDAN1,SMC6,CDAN1+ctrl,0.0331218127168424,-0.70596004,Yes,41,11485,RPE1
CDAN1,MAP1B,CDAN1+ctrl,0.0046211888507391,-0.31016275,No,41,11485,RPE1
CDAN1,RP9,CDAN1+ctrl,0.6313310424639952,-0.25520205,No,41,11485,RPE1
CDAN1,KCTD13,CDAN1+ctrl,0.8000968272796619,0.26903605,No,41,11485,RPE1
TTC27,TFDP1,TTC27+ctrl,0.0071780291854026,-0.71656543,Yes,34,11485,RPE1
TTC27,FILIP1L,TTC27+ctrl,0.0168712573343165,1.6499588,Yes,34,11485,RPE1
TTC27,SYNE2,TTC27+ctrl,7.035528113494679e-06,-1.8829062,Yes,34,11485,RPE1
TTC27,ALAS1,TTC27+ctrl,0.1805562549176149,0.70365596,No,34,11485,RPE1
TTC27,HJURP,TTC27+ctrl,0.5408891336501236,-0.25674582,No,34,11485,RPE1
TTC27,LMAN1,TTC27+ctrl,0.38054547025965,0.14395209,No,34,11485,RPE1
NLE1,RPL39L,NLE1+ctrl,1.075164186879192e-06,-1.7265049,Yes,36,11485,RPE1
NLE1,IGFBP5,NLE1+ctrl,0.0481834932950922,2.5964944,Yes,36,11485,RPE1
NLE1,CREB3,NLE1+ctrl,0.0010376565267565,0.6724036,Yes,36,11485,RPE1
NLE1,AGO1,NLE1+ctrl,0.5762940447749335,-0.8402643,No,36,11485,RPE1
NLE1,EXOSC6,NLE1+ctrl,0.6932401894531157,-0.2563964,No,36,11485,RPE1
NLE1,TFPT,NLE1+ctrl,0.8259265249603409,-0.40453124,No,36,11485,RPE1
DHX36,TPST1,DHX36+ctrl,0.0036423143760442,1.532964,Yes,71,11485,RPE1
DHX36,HGSNAT,DHX36+ctrl,0.0481668044979615,0.78285027,Yes,71,11485,RPE1
DHX36,AARS,DHX36+ctrl,0.0415390480657193,0.55754745,Yes,71,11485,RPE1
DHX36,SCD,DHX36+ctrl,0.880386417842587,-0.025817871,No,71,11485,RPE1
DHX36,XRCC4,DHX36+ctrl,0.8922792295304667,0.10142481,No,71,11485,RPE1
DHX36,TENM3,DHX36+ctrl,0.8611962856816378,-0.042701244,No,71,11485,RPE1
PCNX3,RESF1,PCNX3+ctrl,0.0149780427320168,0.6171441,Yes,171,11485,RPE1
PCNX3,EXOG,PCNX3+ctrl,0.0077901634989143,0.6872585,Yes,171,11485,RPE1
PCNX3,C5orf30,PCNX3+ctrl,0.0278327220323061,-0.5649569,Yes,171,11485,RPE1
PCNX3,PHTF2,PCNX3+ctrl,0.220825410119882,-0.29594994,No,171,11485,RPE1
PCNX3,CAPN15,PCNX3+ctrl,0.7256932032714616,-0.11125064,No,171,11485,RPE1
PCNX3,SNHG7,PCNX3+ctrl,0.169872586348497,-0.12418014,No,171,11485,RPE1
CIAPIN1,PKMYT1,CIAPIN1+ctrl,0.0002045915957555,-1.7977695,Yes,95,11485,RPE1
CIAPIN1,ZNF511,CIAPIN1+ctrl,0.000270108622162,-0.5523207,Yes,95,11485,RPE1
CIAPIN1,PAXIP1,CIAPIN1+ctrl,0.0459673280929485,-2.236982,Yes,95,11485,RPE1
CIAPIN1,AC118549.1,CIAPIN1+ctrl,0.979876524712472,0.048146844,No,95,11485,RPE1
CIAPIN1,SGK1,CIAPIN1+ctrl,0.3316417119493303,0.28684115,No,95,11485,RPE1
CIAPIN1,HDAC9,CIAPIN1+ctrl,0.6552084823548812,0.5652573,No,95,11485,RPE1
CDK9,ARHGAP5,CDK9+ctrl,0.0302721796601932,0.5803554,Yes,31,11485,RPE1
CDK9,FAS,CDK9+ctrl,0.0060247287679701,1.1777471,Yes,31,11485,RPE1
CDK9,IFT20,CDK9+ctrl,0.0196469984383073,0.66433084,Yes,31,11485,RPE1
CDK9,ATG4B,CDK9+ctrl,0.70139296996765,0.19303203,No,31,11485,RPE1
CDK9,LDOC1,CDK9+ctrl,0.9338634129204686,-0.0007929802,No,31,11485,RPE1
CDK9,RPP25L,CDK9+ctrl,0.5957250710082522,0.5316943,No,31,11485,RPE1
PSMC4,COL8A1,PSMC4+ctrl,0.0001220677897447,-0.8738584,Yes,26,11485,RPE1
PSMC4,ACTN4,PSMC4+ctrl,1.136195939161569e-07,-0.7494987,Yes,26,11485,RPE1
PSMC4,TFPI,PSMC4+ctrl,1.1071131881414062e-06,0.7440146,Yes,26,11485,RPE1
PSMC4,TTC21B,PSMC4+ctrl,0.3194258863950041,0.8517859,No,26,11485,RPE1
PSMC4,SMIM14,PSMC4+ctrl,0.5292147500583122,-0.19515443,No,26,11485,RPE1
PSMC4,MOSPD2,PSMC4+ctrl,0.3302990201439526,1.0107446,No,26,11485,RPE1
WDR12,ATG101,WDR12+ctrl,0.0101368352317835,0.63579327,Yes,41,11485,RPE1
WDR12,LPP,WDR12+ctrl,0.0007299664044,0.5963048,Yes,41,11485,RPE1
WDR12,MRE11,WDR12+ctrl,0.0049808829721988,-3.5171092,Yes,41,11485,RPE1
WDR12,MAP9,WDR12+ctrl,0.0598055020369508,0.4516716,No,41,11485,RPE1
WDR12,PKNOX1,WDR12+ctrl,0.9715502379882712,-0.16014242,No,41,11485,RPE1
WDR12,BANP,WDR12+ctrl,0.9478338770941832,0.27520466,No,41,11485,RPE1
STAT5B,EDIL3,STAT5B+ctrl,1.2688854283295442e-12,-0.9202697,Yes,173,11485,RPE1
STAT5B,TMEM167B,STAT5B+ctrl,0.0372893864608368,0.5676458,Yes,173,11485,RPE1
STAT5B,CA9,STAT5B+ctrl,0.0272744155335058,-1.0245469,Yes,173,11485,RPE1
STAT5B,XRN1,STAT5B+ctrl,0.6010052126668791,-0.08641815,No,173,11485,RPE1
STAT5B,CDYL,STAT5B+ctrl,0.3923052106275465,0.13771749,No,173,11485,RPE1
STAT5B,SRGN,STAT5B+ctrl,0.5662871552693924,0.048199885,No,173,11485,RPE1
MMP17,NAE1,MMP17+ctrl,4.730666979820221e-05,-0.7003877,Yes,61,11485,RPE1
MMP17,NBR1,MMP17+ctrl,0.0208886306267328,0.55957377,Yes,61,11485,RPE1
MMP17,TSR1,MMP17+ctrl,0.0068697963102834,-0.53987354,Yes,61,11485,RPE1
MMP17,R3HCC1L,MMP17+ctrl,0.2436567656540508,0.4226663,No,61,11485,RPE1
MMP17,KIAA2026,MMP17+ctrl,0.2447798930837678,0.53790903,No,61,11485,RPE1
MMP17,G0S2,MMP17+ctrl,0.5742435912244236,-0.1660955,No,61,11485,RPE1
BRK1,NIBAN2,BRK1+ctrl,0.0062204690902522,-0.7035763,Yes,47,11485,RPE1
BRK1,NRGN,BRK1+ctrl,0.0104314470908384,-2.0239787,Yes,47,11485,RPE1
BRK1,SLC50A1,BRK1+ctrl,0.03724850025566,-1.2604182,Yes,47,11485,RPE1
BRK1,COASY,BRK1+ctrl,0.7763816006603563,-0.11085415,No,47,11485,RPE1
BRK1,PPIG,BRK1+ctrl,0.3113856896660438,0.16524163,No,47,11485,RPE1
BRK1,CLTC,BRK1+ctrl,0.0098680391211593,-0.27059573,No,47,11485,RPE1
CCAR1,DAAM1,CCAR1+ctrl,0.0152516613370696,-0.872188,Yes,103,11485,RPE1
CCAR1,SERTAD4-AS1,CCAR1+ctrl,0.0199228807093093,0.5137398,Yes,103,11485,RPE1
CCAR1,PSPC1,CCAR1+ctrl,0.0016712181588228,-1.0421528,Yes,103,11485,RPE1
CCAR1,CERCAM,CCAR1+ctrl,0.9352960412522174,-0.061605453,No,103,11485,RPE1
CCAR1,CEP55,CCAR1+ctrl,0.2060938949202424,0.1544564,No,103,11485,RPE1
CCAR1,FANCD2,CCAR1+ctrl,0.3804879930516419,0.31067872,No,103,11485,RPE1
CHTF18,CDCP1,CHTF18+ctrl,0.0008611308062854,0.6490785,Yes,118,11485,RPE1
CHTF18,RUNDC1,CHTF18+ctrl,0.0281082485502168,0.8690078,Yes,118,11485,RPE1
CHTF18,HIRIP3,CHTF18+ctrl,0.0216708872512341,-0.60622144,Yes,118,11485,RPE1
CHTF18,SRD5A3,CHTF18+ctrl,0.6332312035719581,0.13279557,No,118,11485,RPE1
CHTF18,SREBF1,CHTF18+ctrl,0.531410663686154,0.2995181,No,118,11485,RPE1
CHTF18,DARS2,CHTF18+ctrl,0.2485723675089425,-0.78407335,No,118,11485,RPE1
PMPCA,PLEKHO1,PMPCA+ctrl,0.0100561254227846,-0.6916698,Yes,64,11485,RPE1
PMPCA,DHRS7,PMPCA+ctrl,0.0297658010355789,0.78796065,Yes,64,11485,RPE1
PMPCA,CDK1,PMPCA+ctrl,0.0005586031176146,-1.3140129,Yes,64,11485,RPE1
PMPCA,PDLIM4,PMPCA+ctrl,0.8074496385040063,0.07429373,No,64,11485,RPE1
PMPCA,HIP1,PMPCA+ctrl,0.1652814366764428,-1.1754677,No,64,11485,RPE1
PMPCA,LMO4,PMPCA+ctrl,0.0536042875477819,0.53595746,No,64,11485,RPE1
SNRNP27,RSRP1,SNRNP27+ctrl,0.0003561283434206,0.7677294,Yes,95,11485,RPE1
SNRNP27,BDNF,SNRNP27+ctrl,6.001237928381639e-09,1.0716102,Yes,95,11485,RPE1
SNRNP27,NEK2,SNRNP27+ctrl,0.0007673191353491,-1.2394065,Yes,95,11485,RPE1
SNRNP27,SPOCK1,SNRNP27+ctrl,0.1203588816235128,0.11309832,No,95,11485,RPE1
SNRNP27,SDCBP,SNRNP27+ctrl,0.5500636146172778,-0.06366885,No,95,11485,RPE1
SNRNP27,MFSD14A,SNRNP27+ctrl,0.0573979098432499,0.65267825,No,95,11485,RPE1
GOLT1B,CDKN3,GOLT1B+ctrl,4.3347624485419294e-08,-0.5673339,Yes,140,11485,RPE1
GOLT1B,MCM3,GOLT1B+ctrl,5.832400192061776e-08,-0.7940764,Yes,140,11485,RPE1
GOLT1B,SDC1,GOLT1B+ctrl,0.0021328380621655,-0.52851236,Yes,140,11485,RPE1
GOLT1B,FAM76B,GOLT1B+ctrl,0.307772780746803,-0.7929807,No,140,11485,RPE1
GOLT1B,TAX1BP1,GOLT1B+ctrl,0.7881365638802145,-0.0045184344,No,140,11485,RPE1
GOLT1B,NT5C,GOLT1B+ctrl,0.3467198174486586,-0.119145274,No,140,11485,RPE1
PSMD7,ZBTB7A,PSMD7+ctrl,0.0158844997171484,0.7640506,Yes,18,11485,RPE1
PSMD7,WBP2,PSMD7+ctrl,4.000467645564168e-05,1.7646649,Yes,18,11485,RPE1
PSMD7,STK17A,PSMD7+ctrl,0.0122831915202101,0.5594168,Yes,18,11485,RPE1
PSMD7,SEMA3C,PSMD7+ctrl,0.9562109220814008,0.04971564,No,18,11485,RPE1
PSMD7,RPP25L,PSMD7+ctrl,0.8915171657696235,0.17883849,No,18,11485,RPE1
PSMD7,TP53,PSMD7+ctrl,0.2814744789826144,-1.4318912,No,18,11485,RPE1
OPA1,MEG8,OPA1+ctrl,0.0446110942722237,-0.5990281,Yes,60,11485,RPE1
OPA1,TACC3,OPA1+ctrl,0.0109747726826419,-0.7673037,Yes,60,11485,RPE1
OPA1,PSAT1,OPA1+ctrl,5.5620049652735925e-11,1.4609373,Yes,60,11485,RPE1
OPA1,DIP2B,OPA1+ctrl,0.3181541760539024,-0.8402436,No,60,11485,RPE1
OPA1,APBB1,OPA1+ctrl,0.5321327731904058,-0.92328143,No,60,11485,RPE1
OPA1,KNTC1,OPA1+ctrl,0.4276134566762882,-0.54315305,No,60,11485,RPE1
PPP2R1A,RHNO1,PPP2R1A+ctrl,0.0168067912155886,-0.5211483,Yes,215,11485,RPE1
PPP2R1A,STEAP1,PPP2R1A+ctrl,0.0257988508712771,-0.75740504,Yes,215,11485,RPE1
PPP2R1A,ITGB3BP,PPP2R1A+ctrl,3.317240403609724e-05,-0.7608354,Yes,215,11485,RPE1
PPP2R1A,GORAB,PPP2R1A+ctrl,0.8552632668888025,-0.0341897,No,215,11485,RPE1
PPP2R1A,PLEKHM1,PPP2R1A+ctrl,0.2673802411892435,0.43375802,No,215,11485,RPE1
PPP2R1A,ETV5,PPP2R1A+ctrl,0.9879514116468036,-0.041535378,No,215,11485,RPE1
ILF3,LRR1,ILF3+ctrl,0.0198520117963994,-1.3657598,Yes,28,11485,RPE1
ILF3,MKI67,ILF3+ctrl,1.0479471917640784e-08,-2.4170177,Yes,28,11485,RPE1
ILF3,ANP32B,ILF3+ctrl,1.9209870882905123e-08,-0.6071297,Yes,28,11485,RPE1
ILF3,TRIM24,ILF3+ctrl,0.2112621802190247,-1.4112208,No,28,11485,RPE1
ILF3,SLC25A38,ILF3+ctrl,0.7812869000147629,-0.024098158,No,28,11485,RPE1
ILF3,RPF2,ILF3+ctrl,0.7192377521638291,0.1897707,No,28,11485,RPE1
MAGOH,TUT4,MAGOH+ctrl,0.0026763857011934,-0.7082231,Yes,113,11485,RPE1
MAGOH,AC073611.1,MAGOH+ctrl,0.0471249515066964,1.027421,Yes,113,11485,RPE1
MAGOH,HMGXB4,MAGOH+ctrl,0.0023346557377041,-0.64444995,Yes,113,11485,RPE1
MAGOH,ZNF185,MAGOH+ctrl,0.9275720213376736,-0.081562996,No,113,11485,RPE1
MAGOH,GNPTG,MAGOH+ctrl,0.4092092761738941,0.26757622,No,113,11485,RPE1
MAGOH,CHRDL1,MAGOH+ctrl,0.9097001068246552,0.033011913,No,113,11485,RPE1
CDCA5,PAGR1,CDCA5+ctrl,1.7958233790367294e-05,-0.9588955,Yes,84,11485,RPE1
CDCA5,OBI1,CDCA5+ctrl,0.0169832727040277,-1.4227321,Yes,84,11485,RPE1
CDCA5,KHSRP,CDCA5+ctrl,0.0164257285883559,-0.5001112,Yes,84,11485,RPE1
CDCA5,CNTNAP3B,CDCA5+ctrl,0.7979170351692364,-0.2816825,No,84,11485,RPE1
CDCA5,C17orf75,CDCA5+ctrl,0.1054640590908505,-0.7682891,No,84,11485,RPE1
CDCA5,CLIP4,CDCA5+ctrl,0.7910133289939966,0.048553467,No,84,11485,RPE1
SIN3A,HIST1H1E,SIN3A+ctrl,2.765453711319499e-05,-0.64921224,Yes,126,11485,RPE1
SIN3A,NEDD4L,SIN3A+ctrl,9.549772059965628e-05,0.5227156,Yes,126,11485,RPE1
SIN3A,MAP1A,SIN3A+ctrl,0.0127507197246618,0.55357516,Yes,126,11485,RPE1
SIN3A,MGRN1,SIN3A+ctrl,0.9234760390478114,-0.038587093,No,126,11485,RPE1
SIN3A,HELQ,SIN3A+ctrl,0.7465826184630595,-0.27225566,No,126,11485,RPE1
SIN3A,GABARAPL1,SIN3A+ctrl,0.0708643316959562,0.9720073,No,126,11485,RPE1
GINS1,MARK4,GINS1+ctrl,0.0452441801875559,0.790174,Yes,43,11485,RPE1
GINS1,PLXNB2,GINS1+ctrl,0.0037887754802989,0.6821848,Yes,43,11485,RPE1
GINS1,BRIP1,GINS1+ctrl,0.0456602212619039,-1.6227765,Yes,43,11485,RPE1
GINS1,SNW1,GINS1+ctrl,0.0393027913425421,-0.4054008,No,43,11485,RPE1
GINS1,STX17,GINS1+ctrl,0.4165750228912311,0.03362775,No,43,11485,RPE1
GINS1,PHLDA1,GINS1+ctrl,0.864522794652291,0.0038036406,No,43,11485,RPE1
PITRM1,S100PBP,PITRM1+ctrl,0.0241560322443554,-0.87076855,Yes,130,11485,RPE1
PITRM1,TRMT10C,PITRM1+ctrl,0.0006926980333387,-0.65728176,Yes,130,11485,RPE1
PITRM1,CSTF3,PITRM1+ctrl,0.0013330981019469,-0.605265,Yes,130,11485,RPE1
PITRM1,ATF4,PITRM1+ctrl,0.1534501763960583,0.17487061,No,130,11485,RPE1
PITRM1,TASOR2,PITRM1+ctrl,0.7708073216052066,0.12651575,No,130,11485,RPE1
PITRM1,CDC25C,PITRM1+ctrl,0.525859606837958,-0.5075278,No,130,11485,RPE1
GTF3C3,KNTC1,GTF3C3+ctrl,0.0384706356039472,-1.7440612,Yes,69,11485,RPE1
GTF3C3,TNFRSF10B,GTF3C3+ctrl,0.0186797245831727,0.6449307,Yes,69,11485,RPE1
GTF3C3,PKMYT1,GTF3C3+ctrl,0.0259396315261585,-1.1641784,Yes,69,11485,RPE1
GTF3C3,MARF1,GTF3C3+ctrl,0.9393158059065784,0.07807684,No,69,11485,RPE1
GTF3C3,EMSY,GTF3C3+ctrl,0.5116786412397556,-0.45497656,No,69,11485,RPE1
GTF3C3,KDM3A,GTF3C3+ctrl,0.6861472417622854,0.121251345,No,69,11485,RPE1
POP5,SYNJ2,POP5+ctrl,0.0002587604074313,-1.0018594,Yes,37,11485,RPE1
POP5,ZDHHC12,POP5+ctrl,0.0376082122545838,-0.5595094,Yes,37,11485,RPE1
POP5,OXCT1,POP5+ctrl,0.0001859777626478,-2.0898097,Yes,37,11485,RPE1
POP5,SKIL,POP5+ctrl,0.2365736683627398,0.24752742,No,37,11485,RPE1
POP5,CNN2,POP5+ctrl,0.7213704689804672,0.0569326,No,37,11485,RPE1
POP5,EXT1,POP5+ctrl,0.0772737351659506,0.32026318,No,37,11485,RPE1
GUCD1,FAP,GUCD1+ctrl,0.0211696900648455,0.6657731,Yes,54,11485,RPE1
GUCD1,SNHG1,GUCD1+ctrl,3.21175339946901e-08,1.4787909,Yes,54,11485,RPE1
GUCD1,GOLM1,GUCD1+ctrl,0.0046305606665484,-0.64353985,Yes,54,11485,RPE1
GUCD1,HDAC5,GUCD1+ctrl,0.6192338232936769,0.747216,No,54,11485,RPE1
GUCD1,FUT8,GUCD1+ctrl,0.3241678346426597,-0.1683391,No,54,11485,RPE1
GUCD1,IL7R,GUCD1+ctrl,0.7999256297844901,-0.17891955,No,54,11485,RPE1
WARS,BEX4,WARS+ctrl,0.0153011566436117,1.9500108,Yes,57,11485,RPE1
WARS,PDRG1,WARS+ctrl,0.0162039088842104,-1.9316511,Yes,57,11485,RPE1
WARS,SLFN5,WARS+ctrl,2.7034223835344022e-08,1.1638279,Yes,57,11485,RPE1
WARS,RCE1,WARS+ctrl,0.9708498296249608,0.0048885345,No,57,11485,RPE1
WARS,SLC11A2,WARS+ctrl,0.5762325096416536,-0.59657335,No,57,11485,RPE1
WARS,PRMT1,WARS+ctrl,0.1701578312908793,-0.14930195,No,57,11485,RPE1
RPL23,ANOS1,RPL23+ctrl,0.0030608503014225,1.6756127,Yes,101,11485,RPE1
RPL23,NCAPG,RPL23+ctrl,1.2668178442289528e-17,-4.2513657,Yes,101,11485,RPE1
RPL23,TSPYL4,RPL23+ctrl,0.0002891977985155,1.1691663,Yes,101,11485,RPE1
RPL23,TUT4,RPL23+ctrl,0.7237293330328416,0.089809656,No,101,11485,RPE1
RPL23,USP38,RPL23+ctrl,0.2773735201793232,0.4959066,No,101,11485,RPE1
RPL23,MON1B,RPL23+ctrl,0.9526087483459612,0.0047655106,No,101,11485,RPE1
ATIC,MRC2,ATIC+ctrl,0.0488873569130888,0.5987104,Yes,85,11485,RPE1
ATIC,FANCA,ATIC+ctrl,0.0100024217973032,-1.9297581,Yes,85,11485,RPE1
ATIC,SDC1,ATIC+ctrl,0.0058681662749528,-0.630429,Yes,85,11485,RPE1
ATIC,RAD21,ATIC+ctrl,4.249849726763662e-05,-0.4868407,No,85,11485,RPE1
ATIC,NAA60,ATIC+ctrl,0.9340076771461088,0.19887948,No,85,11485,RPE1
ATIC,UBN2,ATIC+ctrl,0.108060791009592,0.8972273,No,85,11485,RPE1
FBRSL1,HMGB3,FBRSL1+ctrl,5.9196994199698384e-05,-0.7557135,Yes,77,11485,RPE1
FBRSL1,NMU,FBRSL1+ctrl,0.031329901293072,-1.736139,Yes,77,11485,RPE1
FBRSL1,SKA3,FBRSL1+ctrl,0.0111737832293734,-1.4644082,Yes,77,11485,RPE1
FBRSL1,WDHD1,FBRSL1+ctrl,0.2259522909776944,-0.597059,No,77,11485,RPE1
FBRSL1,TBC1D12,FBRSL1+ctrl,0.8487286288163419,-0.070791245,No,77,11485,RPE1
FBRSL1,DDX17,FBRSL1+ctrl,0.0734108317781268,-0.16035815,No,77,11485,RPE1
SP2,KIF11,SP2+ctrl,0.015574131856673,-0.5006138,Yes,72,11485,RPE1
SP2,RAD51AP1,SP2+ctrl,0.007777232754476,-0.8744322,Yes,72,11485,RPE1
SP2,CDK1,SP2+ctrl,0.0429633294211551,-0.60332537,Yes,72,11485,RPE1
SP2,GNPDA1,SP2+ctrl,0.759667406646029,-0.08320534,No,72,11485,RPE1
SP2,MANCR,SP2+ctrl,0.5442635477327916,0.11688018,No,72,11485,RPE1
SP2,BLM,SP2+ctrl,0.4735911488610939,-0.20761967,No,72,11485,RPE1
DNAJC17,AKIRIN1,DNAJC17+ctrl,2.3299620372467838e-08,0.90951145,Yes,73,11485,RPE1
DNAJC17,DDIT4,DNAJC17+ctrl,0.0130537028533058,1.5847025,Yes,73,11485,RPE1
DNAJC17,SYNC,DNAJC17+ctrl,0.0013019666596927,-1.1040823,Yes,73,11485,RPE1
DNAJC17,UBE2B,DNAJC17+ctrl,0.0037231545577059,0.4045987,No,73,11485,RPE1
DNAJC17,RPS28,DNAJC17+ctrl,1.0149649436449808e-15,0.144526,No,73,11485,RPE1
DNAJC17,KHSRP,DNAJC17+ctrl,0.8917899596471,-0.015084505,No,73,11485,RPE1
SMG5,VPS13D,SMG5+ctrl,7.933204752471642e-08,0.83052754,Yes,462,11485,RPE1
SMG5,LINC02693,SMG5+ctrl,0.0126932423838015,0.672832,Yes,462,11485,RPE1
SMG5,P4HA1,SMG5+ctrl,5.800862311331168e-47,0.6282591,Yes,462,11485,RPE1
SMG5,TBC1D2,SMG5+ctrl,3.935883914213487e-05,0.49697137,No,462,11485,RPE1
SMG5,CCDC86,SMG5+ctrl,0.3715478617566109,-0.21317554,No,462,11485,RPE1
SMG5,PPIL4,SMG5+ctrl,0.0540775519558206,0.15026534,No,462,11485,RPE1
RBBP5,OXCT1,RBBP5+ctrl,0.0011553450439963,-0.9086237,Yes,78,11485,RPE1
RBBP5,FNIP2,RBBP5+ctrl,0.0184622126867068,-0.8939526,Yes,78,11485,RPE1
RBBP5,H2AFJ,RBBP5+ctrl,0.0002113771913502,-1.3655483,Yes,78,11485,RPE1
RBBP5,GIHCG,RBBP5+ctrl,0.0654104772701353,-0.5437844,No,78,11485,RPE1
RBBP5,TANK,RBBP5+ctrl,0.5150455168542536,-0.13094878,No,78,11485,RPE1
RBBP5,PGPEP1,RBBP5+ctrl,0.5789369649562651,0.37239552,No,78,11485,RPE1
BPTF,GADD45A,BPTF+ctrl,0.0269680342351678,0.514318,Yes,84,11485,RPE1
BPTF,ARL6IP1,BPTF+ctrl,4.448410440494262e-05,-0.53140616,Yes,84,11485,RPE1
BPTF,CCNA2,BPTF+ctrl,1.1580457793724248e-06,-1.2442532,Yes,84,11485,RPE1
BPTF,SNRK,BPTF+ctrl,0.2992493137570819,0.64682865,No,84,11485,RPE1
BPTF,HERPUD2,BPTF+ctrl,0.7969551189552637,-0.00097203255,No,84,11485,RPE1
BPTF,NCOA6,BPTF+ctrl,0.3768616008055411,-0.59449744,No,84,11485,RPE1
RPL14,NCAPD2,RPL14+ctrl,5.219095382383554e-06,-1.6377957,Yes,41,11485,RPE1
RPL14,RCC1,RPL14+ctrl,0.0147480037406406,-2.0574632,Yes,41,11485,RPE1
RPL14,PNO1,RPL14+ctrl,0.0216560939770682,-1.118761,Yes,41,11485,RPE1
RPL14,FAM107B,RPL14+ctrl,0.0659373120063332,-0.5243945,No,41,11485,RPE1
RPL14,POPDC3,RPL14+ctrl,0.6602396544718643,0.7635894,No,41,11485,RPE1
RPL14,PAXBP1,RPL14+ctrl,0.0926293596918463,-0.8157401,No,41,11485,RPE1
AKIRIN2,KMT2C,AKIRIN2+ctrl,0.0075710114620198,0.8294473,Yes,29,11485,RPE1
AKIRIN2,CDKN3,AKIRIN2+ctrl,3.992803893399882e-06,-1.4618393,Yes,29,11485,RPE1
AKIRIN2,ADAM19,AKIRIN2+ctrl,0.0143040078295707,0.8666588,Yes,29,11485,RPE1
AKIRIN2,ZKSCAN8,AKIRIN2+ctrl,0.9452142409232126,-0.018265247,No,29,11485,RPE1
AKIRIN2,RIF1,AKIRIN2+ctrl,0.3992034136706404,-0.20195794,No,29,11485,RPE1
AKIRIN2,RRP8,AKIRIN2+ctrl,0.6996913868171337,-0.5922642,No,29,11485,RPE1
TIMM9,SORD,TIMM9+ctrl,0.0300151787845881,-4.0685205,Yes,37,11485,RPE1
TIMM9,ARL14EP,TIMM9+ctrl,0.0086590694079254,0.9880023,Yes,37,11485,RPE1
TIMM9,ACTL6A,TIMM9+ctrl,0.0101087670721623,-0.92598355,Yes,37,11485,RPE1
TIMM9,RAB5B,TIMM9+ctrl,0.0663782372153287,0.6415949,No,37,11485,RPE1
TIMM9,DENND6A,TIMM9+ctrl,0.8257004858496633,0.18213725,No,37,11485,RPE1
TIMM9,PIP4P1,TIMM9+ctrl,0.5404592692117549,0.32763386,No,37,11485,RPE1
ERCC2,UBE2T,ERCC2+ctrl,3.152743773180834e-10,-1.324193,Yes,94,11485,RPE1
ERCC2,LAMA4,ERCC2+ctrl,9.448722298365512e-05,0.7570938,Yes,94,11485,RPE1
ERCC2,COMMD3,ERCC2+ctrl,0.0003216727708436,-0.84064054,Yes,94,11485,RPE1
ERCC2,STX1A,ERCC2+ctrl,0.7931201499669073,-0.077003956,No,94,11485,RPE1
ERCC2,FAM53C,ERCC2+ctrl,0.8465576617997388,0.12137461,No,94,11485,RPE1
ERCC2,AC007336.1,ERCC2+ctrl,0.8968117771637176,0.17155623,No,94,11485,RPE1
CYC1,FAM126A,CYC1+ctrl,0.0069829596555168,0.5015543,Yes,73,11485,RPE1
CYC1,ZSCAN16-AS1,CYC1+ctrl,0.0357759260438301,0.82808733,Yes,73,11485,RPE1
CYC1,LENG8,CYC1+ctrl,0.00868708834004,0.84659183,Yes,73,11485,RPE1
CYC1,TUBA1B,CYC1+ctrl,0.2435306780299727,0.002537012,No,73,11485,RPE1
CYC1,ITPR2,CYC1+ctrl,0.7905980156644621,0.06299448,No,73,11485,RPE1
CYC1,MBOAT2,CYC1+ctrl,0.5839497145473971,0.13746536,No,73,11485,RPE1
EIF1AX,FNIP2,EIF1AX+ctrl,0.0407978504631221,-0.98563623,Yes,53,11485,RPE1
EIF1AX,MAP1LC3B,EIF1AX+ctrl,2.342551728975785e-10,0.6858102,Yes,53,11485,RPE1
EIF1AX,MDM2,EIF1AX+ctrl,2.8289572252710026e-07,1.1841483,Yes,53,11485,RPE1
EIF1AX,TGIF2,EIF1AX+ctrl,0.7392560332465588,-0.52518487,No,53,11485,RPE1
EIF1AX,MT-ND2,EIF1AX+ctrl,4.8694102178872555e-24,-0.3816254,No,53,11485,RPE1
EIF1AX,MIR181A1HG,EIF1AX+ctrl,0.6661935533968684,-0.266536,No,53,11485,RPE1
IMPA2,SPDL1,IMPA2+ctrl,0.003391280080175,-0.97954506,Yes,40,11485,RPE1
IMPA2,NSMCE4A,IMPA2+ctrl,0.0293994957300081,-0.5818758,Yes,40,11485,RPE1
IMPA2,YTHDF1,IMPA2+ctrl,0.0439229574245249,-1.6041975,Yes,40,11485,RPE1
IMPA2,MLXIP,IMPA2+ctrl,0.8537375249790429,0.012675285,No,40,11485,RPE1
